검색어,플랫폼,게시물 URL,게시물 제목,게시물 내용,게시물 등록일자,계정명,수집시간
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=freeboard&no=9757010&keyword=OBS,주말 TV 영화 편성표,"안녕하세요 한 주간 수고 많으셨습니다 편안한 주말 보내세요 12.12(금) OCN <페라리> 22:00 KBS1 독립영화관 <해야 할 일> 23:30 EBS 스페이스 공감 <인디음악 30주년 특별기획_파이오니아 시리즈 - 자우림> 24:00 EBS   EIDF 걸작선 <베르메르에 가까이> 24:50 13(토) OCN <귀멸의 칼날: 남매의 연> 09:30 <귀멸의 칼날: 아사쿠사편> 11:30 <귀멸의 칼날: 장구저택편> 13:40 <귀멸의 칼날: 나타구모산 편> 15:30 <귀멸의 칼날: 주합회의·나비저택 편> 18:20 <극장판 귀멸의 칼날: 무한열차편> 20:20 OBS 시네마 <쓰리데이즈 투 킬> 12:10 EBS2 토요극장 <까미유 끌로델 2부> 17:00 OBS <전기현의 씨네뮤직 - 장만옥> 20:55 EBS 세계의명화 <뮤직 박스> 22:45 KBS1 <인생이 영화 - 꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원> 23:05 14(일) OCN <귀멸의 칼날: 환락의 거리 잠입편> 10:30 <귀멸의 칼날: 환락의 거리 결전편> 13:00 <귀멸의 칼날: 도공 마을 적습편> 15:30 <귀멸의 칼날: 도공 마을 이어진 인연편> 18:10 <귀멸의 칼날: 합동 강화 훈련 개막편> 21:00 <귀멸의 칼날: 합동 강화 훈련 주집결편> 23:00 EBS 일요시네마 <코만체로스> 13:25 OBS 시네마 <쓰리데이즈 투 킬> (재) 23:35 EBS 한국영화특선 <스윙키즈> 23:00 독립영화관 <해야 할 일>  EIDF 걸작선 <베르메르에 가까이>  <뮤직 박스>  <코만체로스>  <스윙키즈>  인생이 영화 <꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원>  <전기현의 씨네뮤직> 다시보기",2025-12-12,흐린날씨,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=gojobs&no=210046&keyword=OBS,[인천]2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고(~2025. 12. 24),"제목 2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고 기관명 인천광역시교육청 인천대중예술고등학교 등록일 2025. 12. 15 마감일 2025. 12. 24 첨부파일 링크 채용직급 전공실기강사 : 0명 근무지역 [2026학년도 인천대중예술고등학교 전공실기강사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과, 연기예술과, 실용무용과, 영상제작과 별 상이
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 시간제 
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(학과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.


[2026학년도 1학기 인천대중예술고등학교 산학겸임교사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과 1명, 연기예술과 1명, 실용무용과 1명
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 전일제(08:30 ~ 16:30)
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.",2025-12-12,뽐뿌취업정보,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=freeboard&no=9757010&keyword=OBS,주말 TV 영화 편성표,"안녕하세요 한 주간 수고 많으셨습니다 편안한 주말 보내세요 12.12(금) OCN <페라리> 22:00 KBS1 독립영화관 <해야 할 일> 23:30 EBS 스페이스 공감 <인디음악 30주년 특별기획_파이오니아 시리즈 - 자우림> 24:00 EBS   EIDF 걸작선 <베르메르에 가까이> 24:50 13(토) OCN <귀멸의 칼날: 남매의 연> 09:30 <귀멸의 칼날: 아사쿠사편> 11:30 <귀멸의 칼날: 장구저택편> 13:40 <귀멸의 칼날: 나타구모산 편> 15:30 <귀멸의 칼날: 주합회의·나비저택 편> 18:20 <극장판 귀멸의 칼날: 무한열차편> 20:20 OBS 시네마 <쓰리데이즈 투 킬> 12:10 EBS2 토요극장 <까미유 끌로델 2부> 17:00 OBS <전기현의 씨네뮤직 - 장만옥> 20:55 EBS 세계의명화 <뮤직 박스> 22:45 KBS1 <인생이 영화 - 꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원> 23:05 14(일) OCN <귀멸의 칼날: 환락의 거리 잠입편> 10:30 <귀멸의 칼날: 환락의 거리 결전편> 13:00 <귀멸의 칼날: 도공 마을 적습편> 15:30 <귀멸의 칼날: 도공 마을 이어진 인연편> 18:10 <귀멸의 칼날: 합동 강화 훈련 개막편> 21:00 <귀멸의 칼날: 합동 강화 훈련 주집결편> 23:00 EBS 일요시네마 <코만체로스> 13:25 OBS 시네마 <쓰리데이즈 투 킬> (재) 23:35 EBS 한국영화특선 <스윙키즈> 23:00 독립영화관 <해야 할 일>  EIDF 걸작선 <베르메르에 가까이>  <뮤직 박스>  <코만체로스>  <스윙키즈>  인생이 영화 <꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원>  <전기현의 씨네뮤직> 다시보기",2025-12-12,흐린날씨,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=gojobs&no=210046&keyword=OBS,[인천]2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고(~2025. 12. 24),"제목 2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고 기관명 인천광역시교육청 인천대중예술고등학교 등록일 2025. 12. 15 마감일 2025. 12. 24 첨부파일 링크 채용직급 전공실기강사 : 0명 근무지역 [2026학년도 인천대중예술고등학교 전공실기강사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과, 연기예술과, 실용무용과, 영상제작과 별 상이
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 시간제 
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(학과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.


[2026학년도 1학기 인천대중예술고등학교 산학겸임교사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과 1명, 연기예술과 1명, 실용무용과 1명
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 전일제(08:30 ~ 16:30)
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.",2025-12-12,뽐뿌취업정보,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=freeboard&no=9757010&keyword=OBS,주말 TV 영화 편성표,"안녕하세요 한 주간 수고 많으셨습니다 편안한 주말 보내세요 12.12(금) OCN <페라리> 22:00 KBS1 독립영화관 <해야 할 일> 23:30 EBS 스페이스 공감 <인디음악 30주년 특별기획_파이오니아 시리즈 - 자우림> 24:00 EBS   EIDF 걸작선 <베르메르에 가까이> 24:50 13(토) OCN <귀멸의 칼날: 남매의 연> 09:30 <귀멸의 칼날: 아사쿠사편> 11:30 <귀멸의 칼날: 장구저택편> 13:40 <귀멸의 칼날: 나타구모산 편> 15:30 <귀멸의 칼날: 주합회의·나비저택 편> 18:20 <극장판 귀멸의 칼날: 무한열차편> 20:20 OBS 시네마 <쓰리데이즈 투 킬> 12:10 EBS2 토요극장 <까미유 끌로델 2부> 17:00 OBS <전기현의 씨네뮤직 - 장만옥> 20:55 EBS 세계의명화 <뮤직 박스> 22:45 KBS1 <인생이 영화 - 꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원> 23:05 14(일) OCN <귀멸의 칼날: 환락의 거리 잠입편> 10:30 <귀멸의 칼날: 환락의 거리 결전편> 13:00 <귀멸의 칼날: 도공 마을 적습편> 15:30 <귀멸의 칼날: 도공 마을 이어진 인연편> 18:10 <귀멸의 칼날: 합동 강화 훈련 개막편> 21:00 <귀멸의 칼날: 합동 강화 훈련 주집결편> 23:00 EBS 일요시네마 <코만체로스> 13:25 OBS 시네마 <쓰리데이즈 투 킬> (재) 23:35 EBS 한국영화특선 <스윙키즈> 23:00 독립영화관 <해야 할 일>  EIDF 걸작선 <베르메르에 가까이>  <뮤직 박스>  <코만체로스>  <스윙키즈>  인생이 영화 <꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원>  <전기현의 씨네뮤직> 다시보기",2025-12-12,흐린날씨,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=gojobs&no=210046&keyword=OBS,[인천]2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고(~2025. 12. 24),"제목 2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고 기관명 인천광역시교육청 인천대중예술고등학교 등록일 2025. 12. 15 마감일 2025. 12. 24 첨부파일 링크 채용직급 전공실기강사 : 0명 근무지역 [2026학년도 인천대중예술고등학교 전공실기강사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과, 연기예술과, 실용무용과, 영상제작과 별 상이
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 시간제 
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(학과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.


[2026학년도 1학기 인천대중예술고등학교 산학겸임교사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과 1명, 연기예술과 1명, 실용무용과 1명
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 전일제(08:30 ~ 16:30)
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.",2025-12-12,뽐뿌취업정보,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=freeboard&no=9757010&keyword=OBS,주말 TV 영화 편성표,"안녕하세요 한 주간 수고 많으셨습니다 편안한 주말 보내세요 12.12(금) OCN <페라리> 22:00 KBS1 독립영화관 <해야 할 일> 23:30 EBS 스페이스 공감 <인디음악 30주년 특별기획_파이오니아 시리즈 - 자우림> 24:00 EBS   EIDF 걸작선 <베르메르에 가까이> 24:50 13(토) OCN <귀멸의 칼날: 남매의 연> 09:30 <귀멸의 칼날: 아사쿠사편> 11:30 <귀멸의 칼날: 장구저택편> 13:40 <귀멸의 칼날: 나타구모산 편> 15:30 <귀멸의 칼날: 주합회의·나비저택 편> 18:20 <극장판 귀멸의 칼날: 무한열차편> 20:20 OBS 시네마 <쓰리데이즈 투 킬> 12:10 EBS2 토요극장 <까미유 끌로델 2부> 17:00 OBS <전기현의 씨네뮤직 - 장만옥> 20:55 EBS 세계의명화 <뮤직 박스> 22:45 KBS1 <인생이 영화 - 꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원> 23:05 14(일) OCN <귀멸의 칼날: 환락의 거리 잠입편> 10:30 <귀멸의 칼날: 환락의 거리 결전편> 13:00 <귀멸의 칼날: 도공 마을 적습편> 15:30 <귀멸의 칼날: 도공 마을 이어진 인연편> 18:10 <귀멸의 칼날: 합동 강화 훈련 개막편> 21:00 <귀멸의 칼날: 합동 강화 훈련 주집결편> 23:00 EBS 일요시네마 <코만체로스> 13:25 OBS 시네마 <쓰리데이즈 투 킬> (재) 23:35 EBS 한국영화특선 <스윙키즈> 23:00 독립영화관 <해야 할 일>  EIDF 걸작선 <베르메르에 가까이>  <뮤직 박스>  <코만체로스>  <스윙키즈>  인생이 영화 <꽃의 도시 피렌체에서 조우한 배우 김민종, 예지원>  <전기현의 씨네뮤직> 다시보기",2025-12-12,흐린날씨,2025-12-12
OBS,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=gojobs&no=210046&keyword=OBS,[인천]2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고(~2025. 12. 24),"제목 2026학년도 인천대중예술고등학교 전공실기강사 및 1학기 산학겸임교사 채용 계획 및 공고 기관명 인천광역시교육청 인천대중예술고등학교 등록일 2025. 12. 15 마감일 2025. 12. 24 첨부파일 링크 채용직급 전공실기강사 : 0명 근무지역 [2026학년도 인천대중예술고등학교 전공실기강사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과, 연기예술과, 실용무용과, 영상제작과 별 상이
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 시간제 
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(학과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.


[2026학년도 1학기 인천대중예술고등학교 산학겸임교사 채용 계획]
1. 채용 기간 : 학과별 상이 (※반드시 확인)
2. 채용 일정 : 2025.12.15.(월) ~ 2026.1.9.(금), 학과별 상이 (※반드시 확인)
3. 채용 인원 : 실용음악과 1명, 연기예술과 1명, 실용무용과 1명
4. 채용 방식 : 공개채용( ○ ), 인력풀채용(   ), 병행(   )
5. 근무 시간 : 전일제(08:30 ~ 16:30)
6. 지원 자격 요건 : 국내·외 정규 해당 전공 대학 혹은 2~3년제 해당 전공 졸업자, 졸업예정자, 또는 이와 동등 이상의 학력 소지자 또는 담당 과목과 관련되는 분야의 직무에 3년 이상 근무한 자
7. 심사 방법 : (1차)서류 심사, (2차)면접
8. 선발 기준 : 서류 심사(70점), 면접 심사(30점)
9. 채용 공고 게시처 및  서류 접수 방법 
     가. 채용 공고 장소: 인천시교육청 홈페이지(  나라일터(  나. 접수 방법: 이메일 접수(과별 접수)
10. 서류 심사 시 제출서류
      가. 채용 지원서 1부.
      나. 자기소개서 1부.
11. 최종 임용 시 제출 서류
      가. 최종 학교 졸업증명서 1부.
      나. 공무원채용신체검사서(근무시작일 기준 유효기간 내) 1부.
      다. 행정정보 공동이용 사전동의서 1부.
      라. 성범죄 경력 및 아동학대관련범죄 전력 조회 동의서 1부.
      마. 4대 폭력 예방교육 이수증 1부.
      바. 잠복결핵 검진확인서 또는 검진결과지 사본 1부.
      사. 마약류 투약 또는 중독 여부 판별 검진 결과 통보서 또는 의사의 진단서 1부.",2025-12-12,뽐뿌취업정보,2025-12-12
