검색어,플랫폼,게시물 URL,게시물 제목,게시물 내용,게시물 등록일자,계정명,수집시간
한겨레,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=issue&no=728158&keyword=%C7%D1%B0%DC%B7%B9,[50억] 한겨레만평 & 경향만평 & 국민만평 & 시사만평 - 퇴화,망할 집구석,2025-08-01,참이슬주세요,2025-08-01
한겨레,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=freeboard&no=9571123&keyword=%C7%D1%B0%DC%B7%B9,이상민 표정 보니 ㅈ됨을 느꼈나 보네요.,눈가도 촉촉하고 ㅋㅋㅋㅋㅋㅋㅋ,2025-08-01,,2025-08-01
