검색어,플랫폼,게시물 URL,게시물 제목,게시물 내용,게시물 등록일자,계정명,수집시간
스포츠월드,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=baseball&no=687993&keyword=%BD%BA%C6%F7%C3%F7%BF%F9%B5%E5,‘최고의 한 해’ 송성문의 뭉클한 메시지 “아직 꽃피우지 못한 선수들에게 희망 되길”,"사진=스포츠월드 김종원 기자 버틴 시간이 헛되지 않았음을, 가장 환하고 선명하게 보여줬다. 프로야구 키움의 내야수 송성문이 생애 첫 골든글러브를 수상했다. 오랜 무명 세월을 딛고 일군 트로피, 그래서 더 값지다. 지난 9일 서울 잠실 롯데호텔 월드서 열린 2025 KBO 골든글러브 시상식에 참석한 그는 3루수 부문 최고 선수의 영예를 안았다. 시상식을 마친 뒤 취재진과 만난 송성문은 특별한 메시지를 전했다. “이곳은 단 10명에게만 허락된 자리라는 걸 안다. 여기까지 오기 위해 아마추어 무대까지 포함하면 그보다 천 배 가까이 많은 선수가 노력하고 있다”며 “아직 꽃피우지 못한 이들에게 이번 수상이 작은 희망이 됐으면 한다”는 것이다. 송성문은 누구보다 그 마음을 잘 안다. 퓨처스리그에서만 통산 370경기 1510타석을 소화했고, 팀의 2군 연고지인 화성과 고양을 오가며 버텨온 시간이 있었다. 사진=뉴시스 그는 “불과 2년 전만 해도 이 자리는 꿈에서도 떠올리기 어려울 만큼 멀었다”며 “끝까지 인내하고 포기하지 않다 보니 이런 날이 왔다고 말해주고 싶다. 힘든 시절을 겪고 있는 선수들도 이런 모습을 보며 조금이라도 힘을 냈으면 한다”고 했다. 이어 “많은 선수가 정말 힘든 시간을 보낸다. 주목받지 못하고, 포기하고 싶은 마음이 드는 순간도 많다. 나 역시 그랬다”며 “위로까지는 아니지만, 이번 수상이 누군가에게 희망을 심어줄 수 있었다면 그것만으로도 뿌듯하다”고 덧붙였다. 내로라하는 선수들을 제쳤다. 유효표 316표 중 268표(84.8%)를 획득, 노시환(한화·40표), 문보경(LG·6표) 등을 크게 앞섰다. 이로써 선수 개인에겐 데뷔 첫 골든글러브이면서도 키움 구단에서도 역대 최초 3루수 보유자를 배출했다. ‘빅리그 사관학교’라는 수식어를 얻었을 정도로 쟁쟁한 선수가 즐비했지만, 황금장갑만큼은 정복하지 못한 포지션이었다. 사진=뉴시스 송성문은 “사실 오늘 처음 알게 된 사실”이라며 “히어로즈 야구가 워낙 잘한다. 그만큼 쟁쟁한 선배들이 많았는데, 첫 3루수 골든글러브라서 뜻깊다. (리그 전체로 보면) 요즘 워낙 좋은 선수들이 3루에서 경쟁하고 있는데, 그 사이에서 이렇게 상을 받게 돼 더 보람찬 한 해”라고 활짝 웃었다. 지난해의 아쉬움을 털어냈다. 0.340 고타율에 19홈런 21도루 104타점 등을 곁들이는 등 KBO리그 정상급 활약을 펼쳤지만, 같은 포지션엔 정규리그 최우수선수(MVP)를 수상한 김도영(KIA)이 우뚝 서 있었던 것. 재차 도전장을 내밀었고, 1년 만에 결실을 보았다. 올해 144경기 전 경기를 출장, 181안타 26홈런 25도루 커리어하이 시즌을 써냈을 정도다. 이제 시선은 미국 메이저리그(MLB)로 향한다. 올겨울 포스팅 시스템을 거쳐 해외 진출을 시도하기로 했다. 선수 본인은 “아직 뚜렷하게 나온 건 없다”고 설명했다. 미국 플로리다주 올랜도에서 MLB 윈터미팅이 이제 갓 개장한 만큼 조금씩 진척이 있을 전망이다.",2025-12-10,뽐뿌뉴스,2025-12-10
스포츠월드,웹페이지(뽐뿌),https://www.ppomppu.co.kr/zboard/view.php?id=baseball&no=687993&keyword=%BD%BA%C6%F7%C3%F7%BF%F9%B5%E5,‘최고의 한 해’ 송성문의 뭉클한 메시지 “아직 꽃피우지 못한 선수들에게 희망 되길”,"사진=스포츠월드 김종원 기자 버틴 시간이 헛되지 않았음을, 가장 환하고 선명하게 보여줬다. 프로야구 키움의 내야수 송성문이 생애 첫 골든글러브를 수상했다. 오랜 무명 세월을 딛고 일군 트로피, 그래서 더 값지다. 지난 9일 서울 잠실 롯데호텔 월드서 열린 2025 KBO 골든글러브 시상식에 참석한 그는 3루수 부문 최고 선수의 영예를 안았다. 시상식을 마친 뒤 취재진과 만난 송성문은 특별한 메시지를 전했다. “이곳은 단 10명에게만 허락된 자리라는 걸 안다. 여기까지 오기 위해 아마추어 무대까지 포함하면 그보다 천 배 가까이 많은 선수가 노력하고 있다”며 “아직 꽃피우지 못한 이들에게 이번 수상이 작은 희망이 됐으면 한다”는 것이다. 송성문은 누구보다 그 마음을 잘 안다. 퓨처스리그에서만 통산 370경기 1510타석을 소화했고, 팀의 2군 연고지인 화성과 고양을 오가며 버텨온 시간이 있었다. 사진=뉴시스 그는 “불과 2년 전만 해도 이 자리는 꿈에서도 떠올리기 어려울 만큼 멀었다”며 “끝까지 인내하고 포기하지 않다 보니 이런 날이 왔다고 말해주고 싶다. 힘든 시절을 겪고 있는 선수들도 이런 모습을 보며 조금이라도 힘을 냈으면 한다”고 했다. 이어 “많은 선수가 정말 힘든 시간을 보낸다. 주목받지 못하고, 포기하고 싶은 마음이 드는 순간도 많다. 나 역시 그랬다”며 “위로까지는 아니지만, 이번 수상이 누군가에게 희망을 심어줄 수 있었다면 그것만으로도 뿌듯하다”고 덧붙였다. 내로라하는 선수들을 제쳤다. 유효표 316표 중 268표(84.8%)를 획득, 노시환(한화·40표), 문보경(LG·6표) 등을 크게 앞섰다. 이로써 선수 개인에겐 데뷔 첫 골든글러브이면서도 키움 구단에서도 역대 최초 3루수 보유자를 배출했다. ‘빅리그 사관학교’라는 수식어를 얻었을 정도로 쟁쟁한 선수가 즐비했지만, 황금장갑만큼은 정복하지 못한 포지션이었다. 사진=뉴시스 송성문은 “사실 오늘 처음 알게 된 사실”이라며 “히어로즈 야구가 워낙 잘한다. 그만큼 쟁쟁한 선배들이 많았는데, 첫 3루수 골든글러브라서 뜻깊다. (리그 전체로 보면) 요즘 워낙 좋은 선수들이 3루에서 경쟁하고 있는데, 그 사이에서 이렇게 상을 받게 돼 더 보람찬 한 해”라고 활짝 웃었다. 지난해의 아쉬움을 털어냈다. 0.340 고타율에 19홈런 21도루 104타점 등을 곁들이는 등 KBO리그 정상급 활약을 펼쳤지만, 같은 포지션엔 정규리그 최우수선수(MVP)를 수상한 김도영(KIA)이 우뚝 서 있었던 것. 재차 도전장을 내밀었고, 1년 만에 결실을 보았다. 올해 144경기 전 경기를 출장, 181안타 26홈런 25도루 커리어하이 시즌을 써냈을 정도다. 이제 시선은 미국 메이저리그(MLB)로 향한다. 올겨울 포스팅 시스템을 거쳐 해외 진출을 시도하기로 했다. 선수 본인은 “아직 뚜렷하게 나온 건 없다”고 설명했다. 미국 플로리다주 올랜도에서 MLB 윈터미팅이 이제 갓 개장한 만큼 조금씩 진척이 있을 전망이다.",2025-12-10,뽐뿌뉴스,2025-12-10
